15447,"Belleville Illinois Students Create Public Work of Art, August 2014",,140811,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15343,"Reviews of Grease, Funny Girl, Tarzan, Quills, and others:  August 7, 2014",,140807,/Users/Administrator/Dropbox/Playlists/tot_140807.xpls
15411,NASA's Retired Gene Kranz recalls Making History during Apollo 11 & 13,,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15383,Maryville Talks Books Daniel Brown Video Discussion Questions,,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15121,"HEC-TV's State of the Arts at The Wildey Theatre, July 2014",/Volumes/HECTVLibrary/Playlists/sot_1407.xpls,1407,/Users/Administrator/Dropbox/Playlists/sot_1407.xpls
15373,HEC-TV Live! Information,,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15351,"250 STL, July 2014",/Volumes/HECTVLibrary/Playlists/sot_1407.xpls,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15120,"Reviews of Suessical, Sweeney Todd, La Traviata, and others:  July 24, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140724.vpls,140724,/Users/Administrator/Dropbox/Playlists/tot_140724.xpls
15339,New Cancer Goggles Help Doctors See Cancer,,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15337,"BBOJ Technology, July 2014",,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15119,"Reviews of The Gershwins' Porgy and Bess and Tarzan:  July 10, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140710.vpls,140710,/Users/Administrator/Dropbox/Playlists/tot_140710.xpls
15284,"Shel, Unconventional Sister Band from Colorado Stands Out, July 2014",/Volumes/HECTVLibrary/Playlists/sot_1407.xpls,1407,/Users/Administrator/Dropbox/Playlists/sot_1407.xpls
15118,A Book of Treasures: One on One with Daniel James Brown,,1407,/Users/Administrator/Dropbox/Playlists/mtb_1407_dj_brown.xpls
15267,"RoverTown, Top Tech Startup",,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15265,Bishop Dubourg at the 2014 FIRST Robotics Championship,,1407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15226,"Swing Dance, June 2014",,140627,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15115,"Short Films From The St. Louis Filmmakers Showcase, July 2014",/Volumes/HECTVLibrary/Playlists/Frames 1407.xpls,1407,/Users/Administrator/Dropbox/Playlists/fra_1407.xpls
15013,"Reviews of 27; Love! Valour! Compassion!; and others:  June 26, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140626.vpls,140626,/Users/Administrator/Dropbox/Playlists/tot_140626.xpls
15014,"School's Out for the Summer, June 2014",/Volumes/HECTVLibrary/Playlists/BTM 1406.xpls,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15145,Liquid Roads Performed By MADCO,/Volumes/HECTVLibrary/Playlists/SOTA (1406)_LiquidRoads.vpls,140618,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15117,"Mat Domber Memorial Tribute, June 2014",,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15101,A Woman's Love for Science and Insects,,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15012,"Reviews of The Elixir of Love, Circus Flora, and others:  June 12, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140612.vpls,140612,/Users/Administrator/Dropbox/Playlists/tot_140612.xpls
15097,2014 Graduation,,1406,/Users/Administrator/Dropbox/Playlists/syn_doc_stlcc_commencement_2014
15094,Fighting Infection,,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15175,"Fighting Infection, June 2014",,1406241046,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15184,"MOAHS WW2 Honor Flight for 92 year Old Veteran, Tom Mohan",,1406241125,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15082,"MOAHS WW2 Honor Flight for 92 year Old Veteran, Tom Mohan",,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15009,Creativity for All: One on One with Austin Kleon,/Volumes/HECTVLibrary/Playlists/Maryville Talks Books_OOO_Austin Kleon.xpls,1406,/Users/Administrator/Dropbox/Playlists/mtb_austin_kleon.xpls
15088,Top of Her Game,,1406,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15182,Top of Her Game,,1406241118,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15181,HEC-TV Live!: A Recap of Past Season and Peek at the Coming Year,,1406241106,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15179,Morel-ity Play,,1406241058,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15061,Morel-ity Play,,140530,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15015,"Three Student Films From Webster University Filmmakers, June 2014",/Volumes/HECTVLibrary/Playlists/Frames 1406 Webster Student Films.xpls,1406,/Users/Administrator/Dropbox/Playlists/fra_1406_webster_student_films.xpls
15025,"St. Louis Gems and District Boundaries, May 2014",/Volumes/HECTVLibrary/Playlists/iAm Ladue 1405.xpls,1405,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14755,"Reviews of Henry IV, Henry V, The Magic Flute, and others:  May 15, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140529.vpls,140529,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
15019,Jackie Robinson's Breaking Barriers Essay Contest,,1405,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
11672,Memorial Day...Every Day,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14989,"Building a Solid Foundation, May 2014",,1405,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14758,"Visually Impaired Children, Gender Bias in Athletics, Business in Art, and More, May 2014",/Volumes/HECTVLibrary/Playlists/Impact 1405.xpls,1405,/Users/Administrator/Dropbox/Playlists/imp_1405.xpls
14987,14-May,/Volumes/HECTVLibrary/Playlists/UMSL Chancellors Report 2014.vpls,1405,/Users/Administrator/Dropbox/Playlists/hpr_umsl_2014_chancellors_report.xpls
14757,"Jeremy Davenport, May 2014",/Volumes/HECTVLibrary/Playlists/ILJ 1405.xpls,1405,/Users/Administrator/Dropbox/Playlists/ilj_1405.xpls
14754,"Reviews of Wizard of Oz, Bachelorette, The Nerd, and others:  May 15, 2014",/Volumes/HECTVLibrary/Playlists/TOTA_140515.vpls,140515,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14934,The Mother Road,,140509,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14756,"A Short Life, A Cautionary Tale of Heroin Overdose",/Volumes/HECTVLibrary/Playlists/Frames 1405 A Short Life.xpls,1405,/Users/Administrator/Dropbox/Playlists/fra_1405_a_short_life.xpls
14846,3D Printer Creates Customized Heart Device,,1405,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14844,Human Connectome Project Part 2: Researcher Dr. Deanna Barch,,1501,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14842,Human Connectome Project Part 1,,1405,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14523,Meet an Economist - Morning Program,,140423,/Users/Administrator/Dropbox/Playlists/hlv_1404_meet_an_economist_10am.xpls
14839,Meet an Economist - Afternoon Program,,140423,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14825,"Earth Day and College Special, April 2014",/Volumes/HECTVLibrary/Playlists/iAm Ladue 1404.xpls,1404,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14753,"Reviews of Windmill Baby, Medea, Make Hamlet, and others:  May 1, 2014",/Volumes/HECTVLibrary/Playlists/Proxy.vpls,140501,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14527,Writing Lies: One on One with Dave Barry,/Volumes/HECTVLibrary/Playlists/MTB Dave Barry.xpls,1404,/Users/Administrator/Dropbox/Playlists/mtb_dave_barry.xpls
14522,"Nature's Medicine, Translating Plants to Health Care Applications, April 2014",/Volumes/HECTVLibrary/Playlists/1404 Danforth_Natures Medicine_Translating Plants to Health Care Applications Final HD-HEC-TV Air.xpls,1404,/Users/Administrator/Dropbox/Playlists/dps_1404_natures_medicine.xpls
14514,"Reviews of Rx, Cabaret, Once, Falling, Unsorted, and others:  April 17, 2014",,140407,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14677,Pixel Press DIY Video Game Maker Funded Via Kickstarter,,140416,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14676,Pucker People!,,140418,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14648,Learn More About HEC-TV Live!,,140414,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14520,"April 2014, Harris Stowe State University",/Volumes/HECTVLibrary/Playlists/sot_1404.xpls,1404,/Users/Administrator/Dropbox/Playlists/sot_1404.xpls
14437,Explore! The City Underground,/Volumes/HECTVLibrary/Playlists/HEC-TV Live 140409 Explore City Underground.vpls,140409,/Users/Administrator/Dropbox/Playlists/hex_1404_city_underground.xpls
14423,Explore! Living Green,,140409,/Users/Administrator/Dropbox/Playlists/hex_1404_living_green.xpls
14630,Stem Cell Therapy Clinical Trial,,1404,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14616,"Sculptor Harry Weber: St. Louis Blues, Bull & Bear",,140404,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14513,"Reviews of Noises Off, Romeo and Juliet, Ghost, and others:  April 3, 2014",,140403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14204,"I Love Jazz with Don Wolff - Special Archives Edition, March 2014",/Volumes/HECTVLibrary/Playlists/ILJ 1403.xpls,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14515,"The Life Sentence, a Documentary on Shaken Baby Syndrome, April 2014",/Volumes/HECTVLibrary/Playlists/Frames 1404 The Life Sentence.xpls,1404,/Users/Administrator/Dropbox/Playlists/fra_1404_the_life_sentence.xpls
14533,Center for Innovation in Neuroscience & Technology,,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14531,Wynton Marsalis and the Jazz at Lincoln Center Orchestra Perform with the East St. Louis Jazz Band,/Volumes/HECTVLibrary/Playlists/ILJ 1403.xpls,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14208,Inside the Artist's Studio: Metalwork,,140326,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14691,Inside the Artist's Studio: Ceramics,,1403261,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14516,"Pokey LaFarge, Just a Plain Ole Midwestern Boy",,140327,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
1990,Making a Pitch,,101231,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14468,Anthony Gomes: Blues Evolution,/Volumes/HECTVLibrary/Playlists/ILJ 1403.xpls,1403,/Users/Administrator/Dropbox/Playlists/ilj_1403.xpls
14200,"Reviews of We Will Rock You, Red Light Winter, and others:  March 20, 2014",,140320,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14205,"Flipping the Classroom, March 2014",/Volumes/HECTVLibrary/Playlists/BTM 1403.xpls,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14214,St. Louis Theater Circle 2014 Awards,,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14206,The Immortal Life of Henrietta Lacks,/Volumes/HECTVLibrary/Playlists/MTB Henrietta Lacks.xpls,1403,/Users/Administrator/Dropbox/Playlists/mtb_henrietta_lacks.xpls
14442,"Dance About Olympian Jackie Joyner-Kersee, April 2014",,140318,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
1858,Mission to Educate,/Volumes/HECTVLibrary/Playlists/MissionToEducate_1001.xpls,1,/Users/Administrator/Dropbox/Playlists/doc_mission_to_educate.xpls
2106,"St. Louis: Immigration Destination, Then and Now",/Volumes/HECTVLibrary/Playlists/StLouisImmigrationDocumentary.vpls,101,/Users/Administrator/Dropbox/Playlists/doc_immigration.xpls
1494,A Sewer Runs Through It,/Volumes/HECTVLibrary/Playlists/A Sewer Runs Through It.vpls,1,/Users/Administrator/Dropbox/Playlists/doc_2008_a_sewer_runs_through_it.xpls
11635,A Saint Louis Rockumentary,/Volumes/HECTVLibrary/Playlists/Something in the Water_1305.xpls,1306,/Users/Administrator/Dropbox/Playlists/doc_1305_something_in_the_water.xpls
3614,Full Circle: St. Louis Recycles,/Volumes/HECTVLibrary/Playlists/Full Circle_St. Louis Recycles.xpls,1,/Users/Administrator/Dropbox/Playlists/doc_st_louis_recycles_revised.xpls
3594,The Pacific Ring Initiative: Local Solutions for National Problems,/Volumes/HECTVLibrary/Playlists/Pacific Ring_2012.xpls,1,/Users/Administrator/Dropbox/Playlists/doc_2012_pacific_ring.xpls
14406,Two Handed Release,,1402137,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14404,Rotation Spin,,1403126,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14402,Pendulum Motion,,1403125,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14400,Error Margin Between Spare and Strike,,140314,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14398,Bowling Pin,,1403123,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14396,Bowling Ball,,1403122,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14393,Bowling Approach,,1403121,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14391,"Sights, Sounds and an Election, March 2014",,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14207,The Science Behind Bowling,,140312,/Users/Administrator/Dropbox/Playlists/hlv_1403_the_science_behind_bowling.xpls
2672,"Mommy, Where Do Baby Trout Come From?",,110830,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14029,"A New Door to St. Louis from Stan Í¢__ëÅ_The ManÍ¢__ë‘ù,  Messages of Hope for Children, and More, February 2014",/Volumes/HECTVLibrary/Playlists/Impact 1402.xpls,1402,/Users/Administrator/Dropbox/Playlists/imp_1402.xpls
14341,Winter Storm Forecasting Technologies,,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14336,An Intercultural Instrument: The Fiddle,,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14183,Highlights from the 7th Annual Africa World Documentary Film Festival,/Volumes/HECTVLibrary/Playlists/Frames 1403-African World Film Festival.xpls,1403,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14198,"Reviews of Shirley Valentine, Jersey Boys, and others:  March 6, 2014",,140306,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14032,History in the First Person:  Living Under Jim Crow Laws,,140222,/Users/Administrator/Dropbox/Playlists/hlv_1402_jim_crow_1pm.xpls
14236,2014 Bridge Clip 7,,1402127,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14234,2014 Bridge Clip 6,,1402126,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14232,2014 Bridge Clip 5,,1402125,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14229,2014 Bridge Clip 4,,1402124,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14227,2014 Bridge Clip 3,,1402123,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14225,2014 Bridge Clip 2,,1402122,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14223,2014 Bridge Clip 1,,1402121,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14025,The World Until Yesterday: One on One with Jared Diamond,/Volumes/HECTVLibrary/Playlists/MTB_OOO_Jared_Diamond.xpls,1402,/Users/Administrator/Dropbox/Playlists/mtb_jared_diamond.xpls
14023,"Reviews of Other Desert Cities, Gee's Bend, and others:  February 20, 2014",,140220,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14177,The Creative World of Synthia Saint James,/Volumes/HECTVLibrary/Playlists/Synthia St James 2014 02 05.vpls,1403,/Users/Administrator/Dropbox/Playlists/doc_1402_synthia_st_james.xpls
14150,"Circus Flora Celebrates With STL Symphony, February 2014",,1402,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22258,Explore! Maps: Learn From Other Students,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22254,Additional student questions and contributions,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14102,"Parents and Adults Impacting Education, February 2014",/Volumes/HECTVLibrary/Playlists/iAm Ladue show 1402.xpls,1402,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14021,"Reviews of The Other Place, The Whipping Man, and others:  February 6, 2014",,140206,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
3392,Toe-Tappin' Fiddlin'....Missouri Style,,120705,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12873,Mercy-St. Louis Stroke Prevention Procedure,,1402,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13908,"State of the Arts at World Chess Hall of Fame, January 2014",/Volumes/HECTVLibrary/Playlists/sot_1401.xpls,1401,/Users/Administrator/Dropbox/Playlists/sot_1401.xpls
14066,Dog Surgery Procedures,,13100914,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14064,Dog Reading Xray,,13100913,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14062,Dog Consider Adopting,,13100912,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14060,Dog Spaying Neutering,,140111,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
14057,Farm to Home Color Palette,,13100914,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13902,"Reviews of Opus, The Meeting, All My Sons and others:  January 23, 2014",,140123,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13233,This is the Story: One on One with Ann Patchett,/Volumes/HECTVLibrary/Playlists/MTB OOO Patchett 1401.xpls,1401,/Users/Administrator/Dropbox/Playlists/mtb_1401_patchett.xpls
14001,Best MD in Town (Mender of Dolls),,140115,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13861,Explore! The Human Body:  Eyes and Ears,,1401221230,/Users/Administrator/Dropbox/Playlists/hex_140122_eyes_ears.xpls
13998,"Jazz Vocals, January, 2014",,1401,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13906,"Webster University- Jazz Interpretations of the Music of Irving Berlin, January 2014",/Volumes/HECTVLibrary/Playlists/ILJ_1401.xpls,1401,/Users/Administrator/Dropbox/Playlists/ilj_1401.xpls
13991,"Health and Wellness in Ladue Schools, January 2014",/Volumes/HECTVLibrary/Playlists/iAm Ladue show 1401.xpls,1401,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13969,"Bigfoot 4x4 Technology, The Original Monster Truck",,1410,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13900,"Shanara Gabrielle/Alec Wild Interview plus Two Reviews: January 9, 2014",,140109,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
3117,Eagle Eyes,"	/Volumes/HECTVLibrary/Playlists/IASLT_Eagle Watchers.xpls",120203,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13955,Cardinal Glennon Inspiring Hope,,1312,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13443,"Lara Teeter Interview Plus Reviews of Elf and others:  December 26, 2013",,131226,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13856,2013 UMSL Holiday Jazz Concert,,1312,/Users/Administrator/Dropbox/Playlists/hpr_2013_umsl_holiday_jazz_concert.xpls
13949,New River Forecasting Technologies Part 2,,1312,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13947,"New River Forecasting Technologies, Part 1",,1312,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13402,History in the First Person: Building the Mercury Capsule - Morning Program,/Volumes/HECTVLibrary/Playlists/HEC TV Live 10am Mercury 131211.vpls,131213,/Users/Administrator/Dropbox/Playlists/hlv_1312_mercury_10am.xpls
13943,History in the First Person: Building the Mercury Capsule - Afternoon Program,/Volumes/HECTVLibrary/Playlists/HEC TV Live 10am Mercury 131211.vpls,1312131,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
3760,What A Dump(e)!!!,,130110,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13439,"ADHD - A Major Childhood Health Issue, December 2013",/Volumes/HECTVLibrary/Playlists/BTM_1312.xpls,1312,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13929,"Explore! The Human Body: Eyes and Ears, 1:30",,14012130,/Users/Administrator/Dropbox/Playlists/hex_140122_eyes_ears.xpls
13928,Explore! Life as a Dog,,1401291030,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13877,Explore! Life as a Dog,,140122930,/Users/Administrator/Dropbox/Playlists/hex_1401_life_of_a_dog.xpls
13435,A Show of Strength,/Volumes/HECTVLibrary/Playlists/Liquid Light_ A Show of Strength_1312.xpls,1312,/Users/Administrator/Dropbox/Playlists/liq_1312_a_show_of_strength.xpls
13441,"Reviews of The Mousetrap, Medal of Honor Rag, and others:  December 12, 2013",,131212,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13849,"Technology in the Classroom, December 2013",/Volumes/HECTVLibrary/Playlists/iam_ladue_1312.xpls,1312,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13437,Five Short Films Featured at the St. Louis International Film Festival,/Volumes/HECTVLibrary/Playlists/Frames-SLIFF 1210.xpls,1312,/Users/Administrator/Dropbox/Playlists/fra_1312_st_louis_film_festival_shorts.xpls
13219,"Reviews of Sister Act: the Musical, Godspell, and others:  November 28, 2013",,131128,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13688,"Land of the Free, Home of the Save",,131122,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13432,"Not What-How, November 2013",,1311,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13225,"Fighting Hunger, Feeding Hope, and Building Confidence With Change in Mind, plus More, November 2013",/Volumes/HECTVLibrary/Playlists/Impact (1311).xpls,1311,/Users/Administrator/Dropbox/Playlists/imp_1311.xpls
13223,"Dawn Weber, Big Muddy Blues Festival, Arturo Sandoval, Dizzy Gillespie, November 2013",/Volumes/HECTVLibrary/Playlists/ILJ_1311.xpls,1311,/Users/Administrator/Dropbox/Playlists/ilj_1311.xpls
13217,"Reviews of Freud's Last Session, Pterodactyls, and others:  November 14, 2013",,131114,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13095,Celebrating AmericaÍ¢__ë_ ¢s Veterans: Veterans Day 2013,,1311131,/Users/Administrator/Dropbox/Playlists/hlv_1311_vets_day.xpls
13423,We Are Ladue,,1311,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13401,Flag This Page!!!,,131108,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13399,Kids Rock Cancer,,1311,/Users/Administrator/Dropbox/Playlists/doc_1501_kids_rock_cancer.xpls
13385,Halloween Jokes?  The Threat is Gone.,,131101,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12869,"Reviews of Fly, The Trivia Job, Peter Pan, and others:  October 31, 2013",,131031,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13372,PARC: Photosynthetic Antenna Research Center,,1310,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13334,Fruit of the Vine,,131025,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12871,Kinsey & Sue: One on One with Sue Grafton,/Volumes/HECTVLibrary/Playlists/Maryville Talks Books_Sue Grafton_1310.xpls,1310,/Users/Administrator/Dropbox/Playlists/mtb_sue_grafton.xpls
12877,Rendezvous With A Comet,,13102310,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13321,Challenger Learning Center Logo Contest Winner,,131017,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13092,Inside the Artist's Studio: The Very Last Green Thing,,1310221,/Users/Administrator/Dropbox/Playlists/hpr_1310_very_last_green_thing.xpls
12867,"Emmy-Award Winning Program About Everything Art In STL, October 2013",/Volumes/HECTVLibrary/Playlists/sot_1310.xpls,1310,/Users/Administrator/Dropbox/Playlists/sot_1310.xpls
12865,"Reviews of The Good Doctor, Evita, Evil Dead, and others: October 17, 2013",,131017,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13229,"The Intersection of Plant Science and Baseball, November 2013",/Volumes/HECTVLibrary/Playlists/Danforth 1311.xpls,1311,/Users/Administrator/Dropbox/Playlists/dps_1311.xpls
13221,Frames Presents a Preview of the St. Louis International Film Festival,/Volumes/HECTVLibrary/Playlists/Frames 1311-St. Louis Film Festival 2013.xpls,1311,/Users/Administrator/Dropbox/Playlists/fra_1311_st_louis_film_festival.xpls
13119,High Road to Linton,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12859,Jim Crow to Barack Obama,/Volumes/HECTVLibrary/Playlists/Liquid Light Jim Crow to Barack Obama_1310.xpls,1310,/Users/Administrator/Dropbox/Playlists/liq_1310_jim_crow_to_barack_obama.xpls
13113,A Beatle in Benton,,131007,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
20460,The Warrior's Heart: One on One with Eric Greitens Video Discussion Questions,,,/Users/Administrator/Dropbox/Playlists/mtb_eric_greitens.xpls
13088,Fort Smith,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12863,"Reviews of Topdog/Underdog, Lonesome Hollow, and others: October 3, 2013",,131003,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
13081,The Best of Ladue View and Ladue Schools Today 2012-13,,1310,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12662,Kids Rock Cancer:  I Am With The Band,,1310,/Users/Administrator/Dropbox/Playlists/doc_kids_rock_cancer_im_with_the_band.xpls
3663,Up And Over!!!  And Over - And Over Again!,,121102,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12921,The White Cockade,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12673,"Reviews of Cabaret, My Fair Lady, Our Town, and others:  September 19, 2013",,130919,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22303,"Is it fair to make people who can afford a lawyer pay when others get a lawyer for free?  If we give a poor defendant a lawyer, why do we still impose bail on them?  Should their bail be paid for to make it equal?",,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22299,Can an attorney choose not to represent a defendant?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22296,Do you believe that without the right to counsel many innocent people would be unfairly incarcerated?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22291,Practical Questions Concerning the Public Defender System,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22288,Would having a defendant representing himself change the way you would do your job?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22285,How is the Constitution amended?  What brought about the 14th amendment?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22282,How do you feel about using a Í¢__ëÅ_hard-headed terrible manÍ¢__ë‘ù as the example for the rest of society to change the way it feels about the Bill of Rights?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12899,Weaving Musical Traditions Trailer,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12848,The Kneeling FiremanÍ¢__ë‘_Remembering 9/11,,130905,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22238,Overview of Key Elements in the Supreme Court Case,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22235,Prosecutor and Public Defender Thoughts on the Right to an Attorney,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
22231,How Would You Feel If. . . ?,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12661,"Reviews of THE LYONS, SKETCH, NINE, and COMPLICATED LIVES: September 5, 2013",,130903,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12839,Fisher's Hornpipe,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12801,Hair Raising!!!!!!,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
12745,Explore! Life of an Explorer,,1031009,/Users/Administrator/Dropbox/Playlists/hex_life_of_an_explorer_2.xpls
12739,Grey Eagle Hornpipe,,,/Users/Administrator/Dropbox/Playlists/PROXY.xpls
